Customer_ID,gender,Became_member_on,start_year,Age,Income,date,country,region,Item, Price ,Type,Quantity_ordered,event,reward,Channels,Difficulty,Duration,Offer_Type
50939711,M,20180605,2018,18,,4/10/2020,Canada,Ontario,Strawberry Coconut Drink,6.45,Drinks,5,offer received,0,"['web', 'email', 'mobile']",0,4,informational
23346750,F,20160131,2016,16,,8/2/2019,Canada,Ontario,White Hot Chocolate,4.55,Hot Drinks,3,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
52104316,F,20160310,2016,16,,9/26/2021,Canada,Ontario,Mango Dragonfruit Starbucks Refreshers® Beverage,5.65,Drinks,4,offer received,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
9208150,F,20170903,2017,16,,7/13/2021,Canada,British Columbia,Chocolate Cream Cold Brew,5.25,Cold Coffee,1,offer received,2,"['web', 'email', 'mobile']",10,7,discount
25214664,M,20151009,2015,28,,9/17/2020,Canada,Quebec,Strawberry Coconut Drink,6.45,Drinks,5,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
42458290,M,20171123,2017,23,,7/27/2022,Canada,Quebec,White Hot Chocolate,4.55,Hot Drinks,2,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
2682773,M,20160402,2016,23,,7/6/2019,Canada,Ontario,Cake Pop,3.55,Bakery,4,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
71411552,F,20171127,2017,23,,1/21/2021,Canada,Ontario,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,2,offer received,2,"['web', 'email', 'mobile']",10,7,discount
5768146,F,20170812,2017,22,,12/24/2020,Canada,Ontario,Cheese Danish,3.95,Bakery,1,offer received,2,"['web', 'email', 'mobile', 'social']",10,10,discount
748079,M,20160901,2016,22,,10/10/2021,Canada,Quebec,Everything Bagel,3.15,Bakery,6,offer received,0,"['web', 'email', 'mobile']",0,4,No offer used
69150943,F,20171224,2017,19,,7/2/2019,Canada,British Columbia,Double Chocolate Brownie,3.95,Bakery,5,offer received,0,"['email', 'mobile', 'social']",0,3,informational
83250683,M,20160414,2016,35,,1/20/2021,Canada,Ontario,Cake Pop,3.55,Bakery,5,offer received,2,"['web', 'email', 'mobile']",10,7,discount
48528314,F,20180416,2018,25,,12/23/2022,Canada,Quebec,Chocolate Chip Cookie,3.55,Bakery,5,offer received,5,"['web', 'email']",20,10,discount
91272052,F,20151207,2015,26,,2/3/2022,Canada,Quebec,White Chocolate Crème Frappuccino® Blended Beverage,6.45,Frappuccino,5,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
74827178,F,20171219,2017,24,44000,10/26/2020,Canada,Ontario,Strawberry Coconut Drink,6.45,Drinks,2,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
62966069,F,20180317,2018,24,44000,1/20/2021,Canada,Quebec,Cheese Danish,3.95,Bakery,4,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
54027171,F,20180321,2018,24,44000,9/24/2021,Canada,Ontario,Caramel Frappuccino® Blended Beverage,6.45,Frappuccino,1,offer received,2,"['web', 'email', 'mobile']",10,7,discount
75976726,F,20161202,2016,18,,2/21/2020,Canada,British Columbia,Double Chocolate Brownie,3.95,Bakery,2,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
85025273,M,20161213,2016,39,,11/27/2020,Canada,Quebec,White Chocolate Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer received,2,"['web', 'email', 'mobile']",10,7,discount
13967597,M,20170129,2017,24,44000,7/15/2019,Canada,British Columbia,Caramel Frappuccino® Blended Beverage,6.45,Frappuccino,1,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
37263526,F,20171113,2017,29,,4/18/2019,Canada,Quebec,"Spinach, Feta and Cage Free Egg White Wrap",6.15,Breakfast,2,offer received,2,"['web', 'email', 'mobile', 'social']",10,10,discount
9456900,F,20180305,2018,34,,2/2/2020,Canada,British Columbia,Coffee Frappuccino® Blended Beverage,6.15,Frappuccino,1,offer received,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
80668150,F,20161128,2016,22,,2/13/2020,Canada,British Columbia,Iced Flat White,5.75,Cold Coffee,6,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
42345621,M,20141207,2014,38,,10/7/2021,Canada,Ontario,Iced Coffee,3.95,Cold Coffee,2,offer received,0,"['email', 'mobile', 'social']",0,3,informational
64457073,M,20180102,2018,30,,4/28/2022,Canada,British Columbia,Chocolate Cream Cold Brew,5.25,Cold Coffee,1,offer received,5,"['web', 'email']",20,10,discount
76195639,M,20180517,2018,17,,10/25/2021,Canada,British Columbia,White Hot Chocolate,4.55,Hot Drinks,2,offer received,5,"['web', 'email']",20,10,discount
34520897,F,20160219,2016,19,,7/31/2020,Canada,Quebec,"Bacon-Style Turkey, Cheddar & Egg White Sandwich",6.15,Breakfast,5,offer received,0,"['email', 'mobile', 'social']",0,3,No offer used
95216738,F,20160627,2016,44,,4/1/2020,Canada,British Columbia,Cheese Danish,3.95,Bakery,1,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
65209810,F,20171027,2017,18,,11/13/2021,Canada,British Columbia,Iced Shaken Espresso,4.45,Cold Coffee,2,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
57919592,F,20171214,2017,16,,9/23/2022,Canada,Quebec,Chicken Caprese on Ciabatta,8.75,Lunch,1,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
39209418,M,20150904,2015,16,,10/5/2020,Canada,British Columbia,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,2,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
8934261,M,20160422,2016,16,,5/16/2020,Canada,Quebec,Butter Croissant,3.95,Bakery,2,offer received,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
2812310,F,20161101,2016,28,,2/28/2021,Canada,Quebec,Mango Dragonfruit Starbucks Refreshers® Beverage,5.65,Drinks,6,offer received,2,"['web', 'email', 'mobile', 'social']",10,10,discount
61005831,M,20160201,2016,23,,2/10/2022,Canada,British Columbia,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,1,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
41926644,M,20171209,2017,23,,6/3/2022,Canada,Quebec,Double Chocolate Brownie,3.95,Bakery,5,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
72614136,F,20160925,2016,23,,3/25/2020,Canada,Quebec,"Bacon-Style Turkey, Cheddar & Egg White Sandwich",6.15,Breakfast,1,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
7997322,M,20180118,2018,22,,8/1/2019,Canada,Ontario,Avocado Spread,1.75,Lunch,2,offer received,0,"['email', 'mobile', 'social']",0,3,informational
86689374,F,20160312,2016,22,,4/22/2019,Canada,British Columbia,Iced Caffè Latte,4.95,Cold Coffee,2,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
91583021,F,20180630,2018,19,,12/17/2022,Canada,Ontario,Cappuccino,4.95,Hot Coffee,1,offer received,2,"['web', 'email', 'mobile', 'social']",10,10,discount
37446655,M,20171024,2017,35,,10/17/2021,Canada,British Columbia,"Bacon, Sausage & Egg Wrap",7.55,Breakfast,5,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
23675496,M,20180502,2018,25,,12/7/2020,Canada,British Columbia,Cinnamon Dolce Latte,5.75,Hot Coffee,6,offer received,2,"['web', 'email', 'mobile']",10,7,discount
83451486,F,20180424,2018,26,,1/19/2022,Canada,Quebec,"Bacon, Sausage & Egg Wrap",7.55,Breakfast,3,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
1776453,M,20170930,2017,24,44000,12/25/2022,Canada,Quebec,Mango Dragonfruit Starbucks Refreshers® Beverage,5.65,Drinks,1,offer received,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
7156153,M,20150830,2015,24,44000,6/25/2020,Canada,Ontario,White Hot Chocolate,4.55,Hot Drinks,5,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
75004690,M,20171019,2017,24,44000,5/11/2020,Canada,Ontario,Butter Croissant,3.95,Bakery,2,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
84883239,F,20170309,2017,18,,6/6/2021,Canada,Quebec,Double Chocolate Brownie,3.95,Bakery,1,offer received,0,"['email', 'mobile', 'social']",0,3,No offer used
3372195,F,20160807,2016,39,,6/5/2019,Canada,Quebec,Cake Pop,3.55,Bakery,2,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
20581727,F,20161215,2016,24,44000,1/31/2021,Canada,British Columbia,White Hot Chocolate,4.55,Hot Drinks,1,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
98681366,M,20170918,2017,29,,5/7/2021,Canada,British Columbia,Cake Pop,3.55,Bakery,1,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
84002729,F,20151221,2015,34,,8/2/2022,Canada,Ontario,Iced Coffee,3.95,Cold Coffee,2,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
45811621,F,20180507,2018,22,,4/24/2019,Canada,British Columbia,White Chocolate Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,1,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
96445274,F,20160719,2016,38,,1/28/2022,Canada,British Columbia,Caffè Vanilla Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer received,0,"['web', 'email', 'mobile']",0,4,informational
73789502,M,20161004,2016,30,,11/25/2022,Canada,British Columbia,Caffè Latte,4.95,Hot Coffee,1,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
5951357,F,20161020,2016,17,,9/18/2020,Canada,Quebec,Chicken Caprese on Ciabatta,8.75,Lunch,4,offer received,0,"['web', 'email', 'mobile']",0,4,No offer used
13323195,M,20171124,2017,19,,5/22/2021,Canada,British Columbia,Hot Chocolate,2.25,Hot Drinks,6,offer received,2,"['web', 'email', 'mobile']",10,7,discount
46239837,M,20151224,2015,44,,12/13/2021,Canada,British Columbia,Coffee Frappuccino® Blended Beverage,6.15,Frappuccino,1,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
53145935,M,20170812,2017,18,,12/23/2020,Canada,Quebec,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,2,offer received,0,"['web', 'email', 'mobile']",0,4,No offer used
31899818,F,20180411,2018,16,,10/31/2022,Canada,Quebec,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,1,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
77464706,M,20160828,2016,16,,8/8/2022,Canada,British Columbia,Iced Shaken Espresso,4.45,Cold Coffee,3,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
80653942,M,20170813,2017,16,,3/6/2021,Canada,Quebec,Iced Caffè Latte,4.95,Cold Coffee,4,offer received,2,"['web', 'email', 'mobile', 'social']",10,10,discount
10469449,F,20160104,2016,28,,11/22/2021,Canada,British Columbia,Chai Crème Frappuccino® Blended Beverage,6.45,Frappuccino,1,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
64360241,M,20140107,2014,23,,11/10/2019,Canada,British Columbia,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,5,offer received,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
55692351,M,20170217,2017,23,,10/28/2019,Canada,Quebec,Iced Coffee with Milk,3.95,Cold Coffee,1,offer received,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
85413130,M,20161027,2016,23,,5/29/2021,Canada,British Columbia,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,5,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
80604880,F,20170730,2017,22,,5/18/2019,Canada,Ontario,Mango Dragonfruit Starbucks Refreshers® Beverage,5.65,Drinks,2,offer received,0,"['web', 'email', 'mobile']",0,4,informational
36274957,F,20170810,2017,22,,4/3/2020,Canada,Quebec,Cake Pop,3.55,Bakery,5,offer received,0,"['web', 'email', 'mobile']",0,4,No offer used
87854857,M,20171111,2017,19,,2/5/2022,Canada,Ontario,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,5,offer received,0,"['email', 'mobile', 'social']",0,3,informational
17208448,F,20130924,2013,35,,1/12/2022,Canada,British Columbia,Cappuccino,4.95,Hot Coffee,1,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
47794843,M,20170911,2017,25,,2/15/2021,Canada,Ontario,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,3,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
15212964,F,20170306,2017,26,,7/20/2021,Canada,Ontario,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,1,offer received,10,"['email', 'mobile', 'social']",10,7,bogo
29199453,F,20180528,2018,24,44000,6/15/2022,Canada,British Columbia,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,1,offer received,2,"['web', 'email', 'mobile', 'social']",10,10,discount
42874331,M,20160819,2016,24,44000,12/8/2019,Canada,British Columbia,Cappuccino,4.95,Hot Coffee,1,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
93978638,F,20160824,2016,24,44000,8/22/2021,Canada,Quebec,Cappuccino,4.95,Hot Coffee,1,offer received,0,"['email', 'mobile', 'social']",0,3,No offer used
84996380,M,20171024,2017,18,,4/18/2021,Canada,Quebec,Strawberry Coconut Drink,6.45,Drinks,2,offer received,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
41484054,M,20170913,2017,39,,6/7/2021,Canada,Quebec,Chocolate Chip Cookie,3.55,Bakery,3,offer received,2,"['web', 'email', 'mobile', 'social']",10,10,discount
66368894,M,20180411,2018,24,44000,10/26/2020,Canada,Ontario,Chai Crème Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer received,0,"['email', 'mobile', 'social']",0,3,informational
45103408,M,20170918,2017,29,,3/7/2022,Canada,British Columbia,Iced Chai Tea Latte,5.65,Iced Tea,2,offer received,0,"['web', 'email', 'mobile']",0,4,informational
87871658,F,20171101,2017,34,,6/17/2022,Canada,Ontario,Iced Chai Tea Latte,5.65,Iced Tea,1,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
7360094,F,20180317,2018,22,,11/30/2019,Canada,Ontario,Iced Coffee,3.95,Cold Coffee,5,offer received,2,"['web', 'email', 'mobile', 'social']",10,10,discount
85875401,M,20160811,2016,38,,8/4/2021,Canada,British Columbia,Strawberry Coconut Drink,6.45,Drinks,3,offer received,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
85463175,F,20180313,2018,30,,8/13/2019,Canada,Ontario,Cappuccino,4.95,Hot Coffee,1,offer received,5,"['web', 'email', 'mobile']",5,7,bogo
7714687,M,20160703,2016,17,,11/11/2021,Canada,Quebec,Caramel Frappuccino® Blended Beverage,6.45,Frappuccino,1,offer received,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
80505583,M,20171010,2017,19,,4/4/2020,Canada,Ontario,Strawberry Coconut Drink,6.45,Drinks,5,offer received,0,"['email', 'mobile', 'social']",0,3,informational
90843150,M,20170807,2017,44,,10/6/2022,Canada,Ontario,Iced Shaken Espresso,4.45,Cold Coffee,1,offer received,5,"['web', 'email']",20,10,discount
46604854,F,20170727,2017,18,,1/9/2022,Canada,Ontario,Iced Coffee,3.95,Cold Coffee,5,offer received,2,"['web', 'email', 'mobile']",10,7,discount
9138094,M,20170913,2017,16,,9/3/2021,Canada,Quebec,"Bacon, Gouda & Egg Sandwich",6.15,Breakfast,1,offer received,2,"['web', 'email', 'mobile']",10,7,discount
87942125,F,20171126,2017,16,,12/28/2022,Canada,British Columbia,Iced Caffè Latte,4.95,Cold Coffee,2,offer received,5,"['web', 'email']",20,10,discount
45465537,F,20170523,2017,16,,8/19/2021,Canada,Ontario,White Hot Chocolate,4.55,Hot Drinks,3,offer received,3,"['web', 'email', 'mobile', 'social']",7,7,discount
56521333,F,20180707,2018,28,,4/10/2020,Canada,Quebec,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,5,offer received,2,"['web', 'email', 'mobile']",10,7,discount
7240909,F,20140107,2014,23,,1/18/2021,Canada,Quebec,"Bacon, Sausage & Egg Wrap",7.55,Breakfast,3,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
22089936,M,20150920,2015,23,,9/10/2021,Canada,Ontario,White Chocolate Crème Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
74703222,M,20170219,2017,23,,9/24/2021,Canada,Quebec,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,3,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
7654939,F,20171023,2017,22,,6/4/2019,Canada,Quebec,Strawberry Coconut Drink,6.45,Drinks,4,transaction,10,"['email', 'mobile', 'social']",10,7,bogo
71332655,M,20170918,2017,22,,6/8/2022,Canada,British Columbia,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,1,transaction,10,"['web', 'email', 'mobile', 'social']",10,5,bogo
6809612,F,20170720,2017,19,,12/2/2020,Canada,Quebec,Double Chocolate Brownie,3.95,Bakery,2,offer completed,10,"['email', 'mobile', 'social']",10,7,bogo
78815831,F,20150301,2015,35,,9/27/2021,Canada,British Columbia,Everything Bagel,3.15,Bakery,5,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
35099755,M,20170622,2017,25,,8/5/2019,Canada,Ontario,"Bacon-Style Turkey, Cheddar & Egg White Sandwich",6.15,Breakfast,2,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
43667106,F,20180309,2018,26,,12/30/2019,Canada,Ontario,Iced Flat White,5.75,Cold Coffee,4,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
41767444,F,20180514,2018,24,44000,3/3/2019,Canada,British Columbia,Strawberry Coconut Drink,6.45,Drinks,2,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
20473525,M,20180318,2018,24,44000,10/29/2019,Canada,Quebec,Chocolate Croissant,4.45,Bakery,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
91454566,M,20171207,2017,24,41000,10/25/2021,Canada,Ontario,Butter Croissant,3.95,Bakery,5,transaction,5,"['web', 'email']",20,10,discount
2744319,F,20171213,2017,18,41000,2/5/2019,Canada,British Columbia,White Hot Chocolate,4.55,Hot Drinks,2,offer completed,2,"['web', 'email', 'mobile', 'social']",10,10,discount
12235123,F,20140706,2014,39,41000,6/26/2020,Canada,British Columbia,Iced Flat White,5.75,Cold Coffee,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
53398529,M,20171017,2017,24,38000,9/12/2022,Canada,British Columbia,Iced Coffee,3.95,Cold Coffee,1,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
56031101,F,20171028,2017,29,35000,9/12/2021,Canada,British Columbia,Chocolate Cream Cold Brew,5.25,Cold Coffee,1,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
39315108,M,20171224,2017,34,35000,7/14/2019,Canada,British Columbia,"Bacon-Style Turkey, Cheddar & Egg White Sandwich",6.15,Breakfast,3,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
41108778,F,20160919,2016,22,35000,10/30/2022,Canada,Ontario,"Spinach, Feta and Cage Free Egg White Wrap",6.15,Breakfast,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
24487733,M,20160402,2016,38,35000,6/26/2020,Canada,Ontario,Iced Coffee with Milk,3.95,Cold Coffee,1,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
62242682,F,20171028,2017,30,40000,12/28/2020,Canada,Ontario,Hot Chocolate,2.25,Hot Drinks,1,transaction,5,"['web', 'email']",20,10,discount
16749565,M,20180409,2018,17,40000,7/27/2022,Canada,Quebec,Mango Dragonfruit Starbucks Refreshers® Beverage,5.65,Drinks,1,transaction,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
98925791,M,20160806,2016,19,40000,5/19/2021,Canada,Ontario,Iced Shaken Espresso,4.45,Cold Coffee,2,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
10745618,M,20160528,2016,44,40000,4/12/2020,Canada,Ontario,Cinnamon Dolce Latte,5.75,Hot Coffee,1,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
96907341,M,20160529,2016,18,38000,5/3/2022,Canada,British Columbia,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,5,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
90481874,F,20160422,2016,16,38000,8/8/2019,Canada,Quebec,Caramel Frappuccino® Blended Beverage,6.45,Frappuccino,1,transaction,5,"['web', 'email', 'mobile']",5,7,bogo
64689724,M,20170331,2017,16,38000,1/7/2022,Canada,Quebec,Strawberry Coconut Drink,6.45,Drinks,5,offer completed,5,"['web', 'email', 'mobile', 'social']",5,5,bogo
3463262,F,20160529,2016,16,38000,7/20/2022,Canada,British Columbia,"Double-Smoked Bacon, Cheddar & Egg Sandwich",6.65,Breakfast,2,offer Ignored,5,"['web', 'email']",20,10,No offer used
7788653,M,20131225,2013,28,38000,9/2/2022,Canada,Quebec,Caramel Frappuccino® Blended Beverage,6.45,Frappuccino,1,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
44879920,M,20171212,2017,23,44000,10/8/2021,Canada,Ontario,"Bacon-Style Turkey, Cheddar & Egg White Sandwich",6.15,Breakfast,2,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
26147265,M,20150804,2015,23,44000,4/30/2021,Canada,British Columbia,Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,3,transaction,0,"['web', 'email', 'mobile']",0,4,informational
66839261,F,20150930,2015,23,44000,1/6/2020,Canada,British Columbia,"Double-Smoked Bacon, Cheddar & Egg Sandwich",6.65,Breakfast,4,offer completed,0,"['web', 'email', 'mobile']",0,4,informational
46907386,M,20160613,2016,22,44000,10/15/2021,Canada,Ontario,Hot Chocolate,2.25,Hot Drinks,2,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
52967871,F,20180305,2018,22,44000,6/10/2019,Canada,Quebec,Cappuccino,4.95,Hot Coffee,5,offer Ignored,10,"['email', 'mobile', 'social']",10,7,No offer used
29670476,F,20180501,2018,19,44000,10/8/2019,Canada,British Columbia,Everything Bagel,3.15,Bakery,3,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
92342361,M,20170612,2017,35,44000,2/28/2021,Canada,British Columbia,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,2,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
13266209,M,20170404,2017,25,44000,1/23/2021,Canada,Quebec,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,5,offer Ignored,5,"['web', 'email']",20,10,No offer used
82614286,M,20180603,2018,26,44000,3/3/2022,Canada,Quebec,"Spinach, Feta and Cage Free Egg White Wrap",6.15,Breakfast,2,offer Ignored,5,"['web', 'email']",20,10,No offer used
25563289,M,20171204,2017,24,44000,2/22/2021,Canada,Ontario,Iced Coffee with Milk,3.95,Cold Coffee,5,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
73438438,F,20180106,2018,24,44000,8/28/2020,Canada,Quebec,Hot Chocolate,2.25,Hot Drinks,3,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
58271625,F,20160913,2016,24,44000,8/2/2020,Canada,Ontario,Chocolate Croissant,4.45,Bakery,1,transaction,3,"['web', 'email', 'mobile', 'social']",7,7,discount
66576005,F,20140322,2014,18,,8/21/2022,Canada,Ontario,Avocado Spread,1.75,Lunch,2,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
1726139,M,20171007,2017,39,,2/29/2020,Canada,Ontario,Iced Caffè Latte,4.95,Cold Coffee,2,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
994731,M,20170615,2017,24,41000,6/4/2022,Canada,British Columbia,Mocha Frappuccino® Blended Beverage,6.45,Frappuccino,1,transaction,5,"['web', 'email']",20,10,discount
74990471,F,20180303,2018,29,41000,7/12/2022,Canada,Ontario,Strawberry Coconut Drink,6.45,Drinks,1,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
58317819,F,20160625,2016,34,41000,2/26/2019,Canada,Ontario,Chai Crème Frappuccino® Blended Beverage,6.45,Frappuccino,2,transaction,0,"['web', 'email', 'mobile']",0,4,informational
56024571,M,20171231,2017,22,38000,8/31/2020,Canada,British Columbia,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
63802151,M,20161212,2016,38,35000,10/25/2022,Canada,British Columbia,Iced Flat White,5.75,Cold Coffee,2,offer Ignored,10,"['web', 'email', 'mobile', 'social']",10,5,No offer used
16475020,F,20180403,2018,30,35000,1/17/2022,Canada,British Columbia,Pineapple Passionfruit Starbucks Refreshers® Beverage,5.65,Drinks,6,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
98068810,F,20171230,2017,17,35000,8/19/2021,Canada,Quebec,Chai Crème Frappuccino® Blended Beverage,6.45,Frappuccino,6,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
79397132,M,20151030,2015,19,35000,11/15/2021,Canada,British Columbia,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,1,transaction,5,"['web', 'email']",20,10,discount
95290905,M,20180524,2018,44,40000,8/28/2021,Canada,Ontario,"Double-Smoked Bacon, Cheddar & Egg Sandwich",6.65,Breakfast,2,offer completed,10,"['email', 'mobile', 'social']",10,7,bogo
7968253,M,20180309,2018,18,40000,5/7/2022,Canada,Quebec,Salted Caramel Cream Cold Brew,5.25,Cold Coffee,1,offer Ignored,2,"['web', 'email', 'mobile', 'social']",10,10,No offer used
28978400,F,20161020,2016,16,40000,10/11/2022,Canada,Quebec,Starbucks® Cold Brew Coffee,4.45,Cold Coffee,6,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
33820176,M,20180410,2018,16,40000,12/20/2021,Canada,Quebec,Coffee Frappuccino® Blended Beverage,6.15,Frappuccino,6,transaction,2,"['web', 'email', 'mobile']",10,7,discount
72185286,M,20171223,2017,16,38000,9/22/2020,Canada,British Columbia,Butter Croissant,3.95,Bakery,1,offer completed,3,"['web', 'email', 'mobile', 'social']",7,7,discount
50532666,F,20160408,2016,28,38000,12/9/2021,Canada,Ontario,White Hot Chocolate,4.55,Hot Drinks,3,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
69109102,M,20171104,2017,23,38000,11/20/2019,Canada,Quebec,Caramel Frappuccino® Blended Beverage,6.45,Frappuccino,2,offer Ignored,5,"['web', 'email', 'mobile']",5,7,No offer used
22266990,F,20161208,2016,23,38000,11/20/2022,Canada,Quebec,Vanilla Bean Crème Frappuccino® Blended Crème,6.15,Frappuccino,1,transaction,2,"['web', 'email', 'mobile']",10,7,discount
50119853,M,20171031,2017,23,38000,10/21/2019,Canada,Quebec,Chicken Caprese on Ciabatta,8.75,Lunch,2,offer Ignored,3,"['web', 'email', 'mobile', 'social']",7,7,No offer used
30946091,M,20170721,2017,22,44000,7/15/2019,Canada,British Columbia,Chocolate Chip Cookie,3.55,Bakery,4,offer Ignored,0,"['email', 'mobile', 'social']",0,3,No offer used
74035447,M,20171203,2017,22,,9/20/2020,Canada,Quebec,Vanilla Sweet Cream Cold Brew,4.95,Cold Coffee,1,offer Ignored,2,"['web', 'email', 'mobile']",10,7,No offer used
43845417,M,20170910,2017,19,,11/9/2020,Canada,Ontario,Strawberry Coconut Drink,6.45,Drinks,5,offer Ignored,0,"['web', 'email', 'mobile']",0,4,No offer used
